Date,^STI,"(1, 0)","(1, 1)","(1, 5)","(1, 10)"
2016-01-05,-0.000613731815334,0.000372375361621,0.00312549574301,0.00798274390399,0.00246753543615
2016-01-06,-0.0106270256121,-0.00552282202989,-0.00640473002568,-0.00822034012526,-0.0107328835875
2016-01-07,-0.0268746532965,-0.0176539625973,-0.0189182907343,-0.0220560133457,-0.0273295808583
2016-01-08,0.00777946775467,0.000463249161839,-0.00105815194547,0.0103693204001,0.00134610664099
2016-01-11,-0.0155238503776,-0.0106082111597,-0.0145526062697,-0.00615412648767,-0.011372635141
2016-01-12,-0.00632153117113,-0.00698829255998,-0.00791640020907,-0.00394146423787,-0.00672211498022
2016-01-13,0.00175194020424,0.000525461975485,0.00312549574301,-0.00564221385866,0.0060793524608
2016-01-14,-0.0194461288764,-0.0146744605154,-0.0158448666334,-0.0270261764526,-0.0220853555948
2016-01-15,-0.00523572528866,-0.00586281809956,-0.00675544375554,-0.00183697510511,0.000332684256136
2016-01-18,-0.0144572750736,-0.00589699391276,-0.00356566393748,-0.0107818832621,-0.0203615631908
2016-01-19,0.0173836861546,0.00192935205996,0.000985623104498,0.0108704240993,0.013289436698
2016-01-20,-0.0302817741926,-0.00852506235242,-0.0095016118139,-0.0162050873041,-0.0322844907641
2016-01-21,-0.0106315104965,0.000644247047603,-0.00142917735502,0.00456371158361,-0.000413750298321
2016-01-22,0.017374981516,0.00709385145456,0.00102756777778,0.0114983003587,0.0141000375152
2016-01-25,0.00215120060959,-0.0084488876164,-0.00942303799093,-0.00835085380822,-0.00949044898152
2016-01-26,-0.0144417411739,-0.00198382232338,-0.00407387409359,-0.00733104627579,-0.0141703896224
2016-01-27,0.000223821091606,-0.00722449831665,-0.00269809318706,0.00594538962469,0.00185027718544
2016-01-28,0.00636964289134,-0.000667843967676,0.00181793922093,0.00544835533947,0.00569729693234
2016-01-29,0.0256816136181,0.00324143981561,-0.000446973368526,0.0120832948014,0.0141000375152
2016-02-01,-0.0102075216132,-0.00198382232338,-0.0038642892614,-0.00341329816729,-0.00382483564317
2016-02-02,-0.00894700793971,-0.000687056221068,0.00312549574301,-0.00805296655744,-0.00448047555983
2016-02-03,-0.0111073877923,-0.00719376094639,-0.00955970026553,6.67423009872e-05,-0.00516756996512
2016-02-04,0.00303372757706,0.00580834504217,0.00054745003581,0.00779368495569,0.00700223771855
2016-02-05,0.0249815070049,0.00807331129909,0.00291123404168,0.0114198187366,0.0141000375152
2016-02-10,-0.0157956845166,-0.00953316129744,-0.0105414912105,-0.00474357511848,-0.0102102961391
2016-02-11,-0.0171163615738,-0.0122534632683,-0.013347543776,-0.0144633436576,-0.0175782907754
2016-02-12,0.000657678784446,0.00060593476519,0.000668506836519,0.00120849534869,0.00139524694532
2016-02-15,0.0264008856873,0.00775423506275,0.0030583688058,0.0120832948014,0.0141000375152
2016-02-16,0.0139670298331,0.00771691882983,0.0030583688058,0.0108998268843,0.0141000375152
2016-02-17,-0.011711001779,-0.014425592497,-0.0141437202692,0.000177931040525,-0.00337476655841
2016-02-18,0.0166109067731,0.00772097054869,0.0030583688058,0.0120832948014,0.0106396023184
2016-02-19,-0.000263414764182,-0.000755212269723,-0.00225793104619,-0.00216700974852,0.00355381797999
2016-02-22,0.00142163475571,0.00410875864327,0.00312549574301,0.00179374869913,0.00507035385817
2016-02-23,0.00428306137298,-0.00319567043334,-0.00227212859318,0.00100016687065,-0.00146292988211
2016-02-24,-0.0196944427893,-0.0130418725312,-0.0141608100384,-0.0132083157077,-0.0184513162822
2016-02-25,-0.00634079018803,-0.0057318797335,-0.00662037869915,-0.0101992385462,-0.0103991515934
2016-02-26,0.0175073607921,0.00424548331648,-2.31906305999e-05,0.0120832948014,0.0141000375152
2016-02-29,0.00644489883683,-0.00322271231562,-0.00231529958546,-0.00553575064987,0.00112330447882
2016-03-01,0.00593764323226,0.00172253325582,0.0031254964415,0.00369053799659,0.00299682002515
2016-03-02,0.0164792730524,0.00169185968116,0.00312549574301,0.0078875888139,0.00697289500386
2016-03-03,0.0220008058375,0.00767378229648,0.00312549574301,0.0120832948014,0.0141000365838
2016-03-04,0.0175589286684,0.00275373784825,0.00130499247462,0.0120832948014,0.00946458335966
2016-03-07,-0.00476636045698,0.00153647782281,-0.00148881552741,0.00885295681655,0.0016266554594
2016-03-08,-0.0159724044211,-0.00668378360569,-0.0101669728756,-0.01260829065,-0.0135084353387
2016-03-09,0.0113290814053,0.00504759931937,0.00312549574301,0.00379834044725,0.0102701112628
2016-03-10,-0.000466163665168,-0.00431528314948,-0.00515912426636,0.00392617192119,-6.96815550327e-06
2016-03-11,0.0070025327791,0.00034763943404,-0.000800764653832,0.00480746896937,0.00532230082899
2016-03-14,0.00641306214464,-0.000822666101158,-0.00147564522922,-0.00206130091101,0.0036097895354
2016-03-15,-0.00268007475992,-0.00198382232338,-0.000537822721526,-0.0012763319537,-0.00915070064366
2016-03-16,0.00167850631273,-0.000825691968203,-0.00148047879338,0.00410161260515,0.0049533136189
2016-03-17,0.0125639579365,0.000323416665196,-0.00101905502379,0.0068149282597,0.0115518746898
2016-03-18,0.00920354351554,0.000311491079628,-0.000851121731102,0.00344202294946,0.00691214390099
2016-03-21,-0.00902300831289,-0.000840596854687,-0.0023573031649,0.00022108387202,-0.000905516557395
2016-03-22,-1.3899197441e-05,0.000293834134936,0.000306736445054,0.00710581196472,0.00874201953411
2016-03-23,0.000461621881279,-0.00312119070441,-0.0039273891598,0.0041079800576,0.00140946358442
2016-03-24,-0.0120748033511,-0.00198382232338,0.00312549574301,-0.00816175993532,-0.0136456731707
2016-03-28,-0.00602355395439,-0.00541350897402,-0.00870417430997,-0.0038594333455,-0.00542169623077
2016-03-29,-0.00396857542718,-0.00428508035839,-0.00649736681953,-0.00650280807167,-0.0100733432919
2016-03-30,0.0188695938955,0.00601895526052,0.0030583688058,0.0120832948014,0.0141000375152
2016-03-31,-0.0111593432684,-0.00998659990728,-0.0123786181211,-0.0108677679673,-0.0114119164646
2016-04-01,-0.00791959188413,0.0014636120759,0.00080519542098,-0.000649631023407,-0.0055705178529
2016-04-04,0.00596414391463,-0.000840596854687,0.00138389633503,0.000669788569212,0.00184182077646
2016-04-05,-0.0122175141193,-0.00772959552705,-0.00868107192218,-0.00771634187549,-0.0123811550438
2016-04-06,0.00368131749742,-0.00546730775386,-0.00318796653301,0.00289438199252,0.0029977299273
2016-04-07,0.000832054991216,0.000341535545886,-0.00100225908682,-0.00280478131026,0.00226825568825
2016-04-08,-0.00187481528428,0.000329423695803,0.000363550381735,0.00559725053608,0.00131192896515
2016-04-11,0.000327516572578,-0.00198382232338,-0.0038519334048,-0.00191826745868,-0.00367955490947
2016-04-12,0.00192390454742,-0.00313893798739,-0.00394569849595,0.000547460280359,-0.000986154191196
2016-04-13,0.0265604450102,0.00376195274293,0.00312549574301,0.0102014252916,0.0141000375152
2016-04-14,0.0081043320568,0.00142830004916,-0.000882062129676,0.00170826446265,0.00213073473424
2016-04-15,0.00342933947754,0.000276448205113,0.000278980238363,0.00208181235939,0.000790505670011
2016-04-18,-0.00211923035258,-0.0008579865098,-0.00153203122318,-0.00490561593324,-0.00326284207404
2016-04-19,0.0116057902006,-0.00310965906829,-0.00223843147978,0.0102765448391,0.00947073288262
2016-04-20,-0.000630357065838,0.000265003181994,-0.000915090553463,0.00314253848046,0.00267195049673
2016-04-21,0.00366455248551,0.000253675505519,0.000242624431849,0.00773570686579,0.00914034806192
2016-04-22,-0.00689695089722,-0.00086928717792,0.0013380991295,-0.000914948061109,-0.00728723220527
2016-04-25,-0.0137485119786,-0.00421569682658,-0.00505640124902,-0.0107884099707,-0.0178603995591
2016-04-26,-0.00193966419644,-0.000866482034326,0.00131778349169,-0.00183866079897,-0.0045155659318
2016-04-27,-0.00691236174416,-0.00647014565766,-0.00209973007441,0.00221276655793,-0.000814326107502
2016-04-28,-0.00432975355131,-0.00311251822859,0.000382701400667,0.000110421329737,-0.00662786699831
2016-04-29,-0.00834271793814,-0.00424986053258,-0.00698535284027,-0.000331515446305,-0.00634559057653
2016-05-03,-0.00967137560432,-0.000849357806146,-0.00273887673393,-0.00980436522514,-0.0130817703903
2016-05-04,-0.0136563867651,-0.0111417174339,-0.0122007559985,-0.00671452004462,-0.0135909728706
2016-05-05,-0.0018986191578,-0.00430310796946,0.00312549551018,-0.0070340288803,-0.000361732207239
2016-05-06,-0.013461790592,-0.00665904581547,-0.0044986656867,-0.00884402077645,-0.0175301898271
2016-05-09,0.0128293218058,0.00731792440638,0.0030583688058,-0.00704720895737,-0.0123788192868
2016-05-10,-0.00904644168627,-0.010112144053,-0.00966741889715,-0.0027563944459,-0.00977969542146
2016-05-11,-0.00302512277468,-0.00198382232338,0.00312549574301,-0.00138084217906,-0.00578131712973
2016-05-12,0.00457072054759,0.00383726041764,-0.00166508555412,0.00416159909219,0.00767441326752
2016-05-13,-0.00382460600611,-0.00314195174724,-0.00394880538806,-0.00563084054738,-0.00748130865395
2016-05-16,0.000420454516489,-0.00430917833,0.00312549690716,0.00236037373543,-0.00314638391137
2016-05-17,0.0163312161524,0.00149966496974,0.00312549597584,0.0106733199209,0.00836383551359
2016-05-18,-0.00143930990012,0.00147255323827,0.00312549597584,-0.00719077978283,-0.0046252310276
2016-05-19,-0.0134127525315,-0.00775948353112,-0.0122510474175,-0.00513082463294,-0.0132996998727
2016-05-20,0.00861570074925,0.00379183795303,0.00312549574301,0.00622210232541,0.00633271923289
2016-05-23,0.00112457237364,-0.00428508035839,-0.00701777497306,0.00161637365818,-0.00246289744973
2016-05-24,-0.00605384047929,-0.00313893798739,0.00299915671349,-0.00295552704483,-0.00628191791475
2016-05-25,0.00595624741301,0.000323416665196,-0.000934937037528,0.00117827299982,0.0053054979071
2016-05-26,0.00240078925661,-0.0066103450954,-0.00670061307028,0.00541422748938,0.00275248475373
2016-05-27,0.0104738738264,-0.00198382232338,0.00098615931347,0.00287087261677,0.00707567110658
2016-05-30,-0.00205741902378,-0.00198382232338,-0.00406207609922,-0.00778147112578,0.00157258845866
2016-05-31,-0.00203655561178,-0.00665904581547,-0.0084070302546,0.00430110143498,-0.00258412212133
2016-06-01,-0.000186333665033,0.00035994220525,0.00312549574301,-0.00252954382449,-0.00325164198875
2016-06-02,0.00162919846212,-0.00432758592069,0.000784386182204,0.010092029348,0.00367103237659
2016-06-03,0.00504607939304,-0.00198382232338,-0.00275416765362,-0.00838045682758,-0.0174678061157
2016-06-06,0.00781849913904,0.00616580434144,-3.31187620759e-05,-0.00945603009313,-0.00745156221092
2016-06-07,0.00591970860964,-0.00313893798739,-0.00474450783804,0.0120832948014,0.0108000868931
2016-06-08,0.00500478065725,-0.000828703865409,0.00312549574301,0.00945409573615,0.00568935275078
2016-06-09,-0.00651220251857,-0.00198382232338,-0.00427410053089,-0.00415156502277,-0.00691156648099
2016-06-10,-0.00735169126115,-0.00545822456479,-0.00379583286121,-0.00684966240078,-0.0111327823251
2016-06-13,-0.0133872763375,-0.00783558189869,-0.0111990310252,-0.0106272911653,-0.0134066566825
2016-06-14,-0.00615795713367,-0.00910925120115,-0.00929725542665,-0.002457017079,-0.00754004344344
2016-06-15,0.0021361619202,-0.000788283534348,0.000272552715614,-3.62657010555e-06,0.00181923620403
2016-06-16,-0.00821239538875,-0.00678540579975,-0.00571760581806,-0.0078904228285,-0.0106122754514
2016-06-17,0.00430096983966,-0.00319237262011,-0.00400081649423,0.00233807321638,0.00118478946388
2016-06-20,0.0134611101285,0.0078148888424,0.0024952753447,0.00628435052931,0.00159497838467
2016-06-21,-0.00408569876051,-0.0103080123663,-0.0121395811439,-0.00116487313062,-0.00252164714038
2016-06-22,-0.00119093206133,-0.000785055570304,-0.00243346532807,-0.00153910648078,-0.000523188151419
2016-06-23,0.00276711384355,0.000404044054449,0.00312549551018,0.00353145413101,0.00285785738379
2016-06-24,-0.0211466254304,-0.0140536446124,-0.0184242110699,-0.00888547021896,-0.0206707511097
2016-06-27,-0.00202728403746,-0.00320904329419,-0.00187262939289,-0.00281172990799,-0.00263171084225
2016-06-28,0.00972595434364,0.0075265369378,-3.90072818846e-05,0.0114873163402,0.0141327660531
2016-06-29,0.0130469520062,0.00634037191048,0.00312549574301,0.000930295325816,0.00769732426852
2016-06-30,0.0171118345395,0.00777449691668,0.0030583688058,0.0120832948014,0.0141327660531
2016-07-01,0.00191309992874,-0.00428508035839,-0.00512797152624,-0.00103473756462,-0.00214148126543
2016-07-04,0.00846261389255,0.00374712375924,0.00312549574301,0.00805744994432,0.00781643390656
2016-07-05,-0.00205402018416,-0.00426733493805,-0.00588308507577,0.00349009409547,0.00112045463175
2016-07-07,-0.000873081918443,0.00370309362188,0.00312549574301,-0.00988465640694,-0.00979338213801
2016-07-08,-0.00530017936712,-0.00538722611964,-0.00550445588306,-0.00926297064871,-0.00892480835319
2016-07-11,0.0101692084191,0.00141958286986,-0.000233629485592,0.000264118425548,0.00413187686354
2016-07-12,0.00888906959119,-0.000855125486851,7.62974377722e-05,0.00711968913674,0.00768887810409
2016-07-13,0.00303824048566,-0.00198382232338,-0.00275416765362,0.0024204198271,0.00508063938469
2016-07-14,-0.00128231568299,-0.00198382232338,-0.00173322949558,5.10364770889e-05,-0.0011236583814
2016-07-15,0.00632009055958,0.00250250054523,-0.00128665240481,0.00247654225677,0.00553702004254
2016-07-18,0.00116496352912,-0.00487596727908,-0.0260641686618,0.00126013252884,-0.006527306512
2016-07-19,-0.00315304569234,-0.0115100257099,-0.00846256129444,-0.00620131287724,-0.00897381640971
2016-07-20,0.00893397250755,0.00161248864606,0.00312549574301,0.00626957044005,0.00792291015387
2016-07-21,-0.00178722896084,-0.0104209668934,-0.0147036388516,-0.000537145882845,-0.00636444985867
2016-07-22,0.00165486228684,0.00044319126755,0.00312549574301,-0.000480998307467,-0.00317854806781
2016-07-25,-0.00527642818756,-0.000775270164013,-0.00233433954418,-0.00278631504625,-0.00335079617798
2016-07-26,0.00122451505032,-0.00319237262011,0.00262422556989,0.00277379155159,-0.00325518473983
2016-07-27,0.00274047661255,0.000430000945926,0.000524110393599,0.00568718742579,0.00841158628464
2016-07-28,-0.00780531037489,-0.00439764373004,-0.00630203960463,-0.00621627923101,-0.00646804273129
2016-07-29,-0.0172554829076,0.0016320082359,0.00311603024602,-0.00440276134759,-0.00151325203478
2016-08-01,0.00827264240162,0.00516070937738,0.00312549597584,0.00601793918759,0.0104890353978
2016-08-02,-0.0124715179125,-0.00554172229022,-0.00711641134694,-0.0221356451511,-0.0220615845174
2016-08-03,-0.0102353337587,-0.00317615177482,-0.00398408249021,-0.00327319279313,-0.00860598497093
2016-08-04,0.00154778792771,0.00512260291725,-0.00212257355452,0.00784540083259,0.00815592706203
2016-08-05,-0.00133920586445,-0.00552282202989,-0.00711718341336,0.00354832224548,-0.00112544652075
2016-08-08,0.01495394815,-0.000801019370556,0.00312549574301,-0.000809523276985,0.003902037628
2016-08-10,0.00166715916316,-0.0008041607216,-0.00236589601263,-0.00605510454625,-0.0021462533623
2016-08-11,-0.00200160538576,-0.00553224701434,-0.00641445396468,0.00777932116762,0.00435278378427
2016-08-12,-0.000843672076792,-0.00198382232338,-0.00346342520788,-0.00457597244531,-0.000152791850269
2016-08-15,-6.62437391936e-05,-0.000797860324383,0.0022911594715,0.00042018853128,-0.000342031940818
2016-08-16,-0.00293744440979,-0.00435891933739,-0.00520413881168,0.00528872199357,0.000115088187158
2016-08-17,-0.00541900455435,0.00157407904044,-0.00116843404248,-0.00652590300888,-0.00124283973128
2016-08-18,-0.00224286989767,-0.0091283544898,-0.0101239215583,-0.00693618599325,-0.00322291813791
2016-08-19,0.00247845224564,0.0027919462882,0.00248563149944,0.00223110895604,0.00220393948257
2016-08-22,-0.000995593567583,-0.00556082557887,-0.00715638371184,1.80657953024e-05,-0.00191285647452
2016-08-23,0.00324687850688,0.000404044054449,0.00312549551018,0.00666115852073,0.00461386144161
2016-08-24,0.00669238022281,-0.000794685445726,-0.00255764648318,0.000403914600611,0.00169478263706
2016-08-25,0.00256151327738,0.00274113891646,0.00312549574301,-0.00248129013926,-0.00369948521256
2016-08-26,-0.00672415528336,-0.0102857872844,-0.012789145112,-0.00063334684819,-0.00147870462388
2016-08-29,-0.00992432054544,-0.00318258721381,-0.0039907223545,-0.00383531767875,-0.0106767751276
2016-08-30,-0.00036764656489,-0.000785055570304,0.000449718674645,-0.00013764295727,-0.00109649728984
2016-08-31,-0.00276149321927,-0.00438459496945,-0.00523062469438,-0.00220019929111,-0.00227034464478
2016-09-01,-0.00146179664242,-0.00318909343332,-0.00399743393064,-0.0047992663458,-0.00460078753531
2016-09-02,-0.00446590720482,-0.00198382232338,-0.00275416765362,-0.00702997390181,-0.00299750268459
2016-09-05,0.0169109205177,0.00519922561944,0.00106396479532,0.0120832948014,0.0111301671714
2016-09-06,0.0155910597409,0.00274113891646,-0.00135286105797,0.0120832948014,0.012615728192
2016-09-07,-0.00100174338263,-0.00198382232338,-0.00275416765362,-0.00076930783689,-0.00283798202872
2016-09-08,0.000286820794493,-0.00198382232338,-0.00447260402143,0.00310335773975,-0.00166431441903
2016-09-09,-0.00733380488689,-0.0102857872844,-0.0122546516359,0.00279790721834,-0.00481413677335
2016-09-13,-0.0193094527785,-0.00679841823876,-0.0102461632341,-0.0156857632101,-0.0187828522176
2016-09-14,-0.00320903553634,-0.00198382232338,0.00199744920246,0.000394441187382,-0.00399600714445
2016-09-15,-0.00136426257903,-0.00319567043334,-0.0049466076307,-0.00602413434535,-0.00381530076265
2016-09-16,0.0077863158894,-0.00198382232338,-0.00275416765362,-0.000502038747072,2.38632783294e-05
2016-09-19,0.00869432413489,0.00404262403026,0.00312549597584,0.0120832948014,0.011983496137
2016-09-20,0.000893682918151,0.00514160562307,-0.000241219298914,-0.00478990841657,-0.000392002053559
2016-09-21,-0.00138462891626,-0.006721383892,-0.00580193893984,0.00463660992682,6.11012801528e-05
2016-09-22,-0.001643003796,-0.00198382232338,-0.00275416765362,-0.00105668790638,-0.0042516309768
2016-09-23,0.00381900267278,-0.00317615177482,-0.00398408249021,0.000714018940926,0.00196995586157
2016-09-26,-0.00245668434411,-0.00437812507153,-0.00461562536657,0.00119635555893,-0.00400458835065
2016-09-27,0.00360411346108,0.000410481356084,0.000492949970067,0.00510776368901,0.00207772478461
2016-09-28,-0.000776452235447,-0.000791494734585,0.00239379541017,0.00806093588471,0.00350091978908
2016-09-29,0.00964537473655,0.000391273759305,0.00172585842665,0.0120832948014,0.0111486911774
2016-09-30,-0.00564362306519,-0.00435891933739,-0.00670618144795,-0.00740237627178,-0.00732221826911
2016-10-03,0.000477366905947,0.000391273759305,0.00236666225828,5.48204407096e-05,-0.000370370224118
2016-10-04,0.00479537119062,0.000378643162549,0.00312549597584,0.0113716870546,0.0103552658111
2016-10-05,-0.000988429328244,0.000366142950952,-0.00083956727758,0.00713733583689,0.00365134701133
2016-10-06,0.0011895011101,-0.00198382232338,0.000411824788898,0.0108196269721,0.00569692347199
2016-10-07,-0.00346499795249,-0.00788220949471,-0.00883849523962,-0.00190079584718,-0.00463205762208
2016-10-10,-0.00174049906348,-0.00556082557887,-0.00878872536123,0.00268134102225,-0.000610116869211
2016-10-11,-0.00492812580044,-0.00318258721381,-0.00547921983525,-0.00633188243955,-0.00649743527174
2016-10-12,-0.0149636373112,-0.00681150238961,-0.0112318769097,-0.00931123550981,-0.0137824025005
2016-10-13,-0.00292924317247,-0.00563933420926,-0.00378451077268,-0.000693864189088,-0.00505676493049
2016-10-14,0.00347287175365,0.00409209076315,0.00312549551018,0.0120832948014,0.00823448225856
2016-10-17,0.00064984990015,-0.00440422166139,-0.00586869614199,0.00360394921154,0.00237757898867
2016-10-18,0.00480189853324,-0.000771974213421,-9.16658900678e-05,0.00239845458418,0.00333833228797
2016-10-19,0.00493027173747,0.000430000945926,0.00312549551018,0.00102044083178,-0.000437886454165
2016-10-20,-0.000703328855528,-0.00439764373004,-0.00372763816267,0.00361671019346,0.000123209320009
2016-10-21,-0.00407498259969,-0.00319567043334,-0.00400421768427,-0.00252970587462,-0.00243851356208
2016-10-24,0.00900886690157,0.00523816235363,0.00104720564559,0.00468121049926,0.00314056593925
2016-10-25,-0.000921032230436,-0.000791494734585,0.00048942421563,0.00290065072477,0.000678593292832
2016-10-26,-0.00896774770601,-0.0067724622786,-0.0103833954781,-0.0108317406848,-0.012881141156
2016-10-27,0.000130754695949,-0.00198382232338,-0.00275416765362,0.00632575666532,0.00433392636478
2016-10-28,-0.00449229520096,-0.00439764373004,-0.00432184152305,-0.00030311010778,-0.00458966009319
2016-10-31,-0.000848965508658,-0.00562933180481,-0.00498937955126,-0.000163677148521,-0.00350713171065
2016-11-01,-6.40334348123e-05,-0.000765322707593,-0.0026280451566,-0.00361770112067,-0.00141543615609
2016-11-02,-0.00233063485583,-0.000768659636378,-0.00138942804188,-0.00368052255362,-0.00467356853187
2016-11-03,-0.00180410695196,-0.00441748369485,-0.00620135525241,0.00826290994883,0.00382290873677
2016-11-04,-0.00475061302478,-0.00320567283779,-3.68373002857e-05,-0.00376050826162,0.0033233165741
2016-11-07,0.0043472145031,-0.000761973671615,0.00250014523044,0.0102711524814,0.0126533750445
2016-11-08,0.00686335630886,0.000449840910733,-0.00140189100057,0.00933785177767,0.00599728152156
2016-11-09,-0.0108234419476,-0.00563933420926,-0.00878752395511,-0.00299942307174,-0.0113884676248
2016-11-10,0.0157223868301,0.00167169142514,0.00312549574301,0.0120832948014,0.0141000365838
2016-11-11,-0.00690073864958,-0.00809316337109,-0.0109352972358,-0.0144983259961,-0.0177335124463
2016-11-14,-0.00975756105206,-0.00445128418505,-0.00723812775686,-0.00162479281425,-0.00969207473099
2016-11-15,0.00368142231381,-0.000748378224671,0.000662621576339,-0.00652847159654,-0.0013593332842
2016-11-16,-0.00127337350934,-0.00570051465183,-0.0088731572032,0.00154730957001,-0.000564318150282
2016-11-17,0.0069514660225,0.00173286907375,-0.000996214803308,0.00244394689798,0.00596932694316
2016-11-18,0.00890640834767,-0.00198382232338,-0.00275416765362,-0.00214950554073,0.0028809774667
2016-11-21,-0.0077732440814,-0.00445815827698,-0.00730694504455,0.00191177707165,4.32375818491e-05
2016-11-22,0.00196139683923,-0.00198382232338,-0.00403612619266,0.0116959027946,0.0102950502187
2016-11-23,0.00617816522961,-0.00198382232338,0.00312549574301,0.00938609521836,0.00263665243983
2016-11-24,0.00141817350423,-0.00322617776692,-0.00579137494788,-0.00297590252012,-0.00405503995717
2016-11-25,0.00547431491909,-0.000741465948522,0.00312549574301,0.0078827701509,0.00154019054025
2016-11-28,0.00534353468485,0.00295114144683,5.17815351486e-05,-0.00202031154186,-0.000630190595984
2016-11-29,0.00156070766273,0.000463249161839,0.00266425381415,0.00267531629652,0.00298241246492
2016-11-30,0.00900028025674,0.00166168622673,-0.00122458301485,-0.0138622829691,-0.00523826666176
2016-12-01,0.00802580901167,-0.00441083591431,-0.00626403698698,0.0112080052495,0.0083521399647
2016-12-02,-0.00314981089355,-0.00198382232338,-0.00404015788808,-0.0019656047225,-0.000411344692111
2016-12-05,0.00807859556839,0.0016517424956,-0.00108551979065,0.00399599317461,0.00598574336618
2016-12-06,0.00206038521508,0.000423459336162,0.00051366747357,-0.00189413316548,0.00139905884862
2016-12-07,0.00362838211426,-0.00559965427965,-0.00258191395551,0.00367863383144,0.00183014944196
2016-12-08,-0.000331147372453,-0.00685118231922,-0.00709614949301,0.00110589899123,-0.0043506398797
2016-12-09,-0.000923154290543,0.00288353953511,0.000443141208962,0.00171797536314,0.00898412894458
2016-12-12,-0.00133369306381,-0.00685118231922,-0.00982907041907,0.00671170698479,0.000278513878584
2016-12-13,0.00102922741536,0.00288353953511,-0.000972537323833,-0.00391052756459,0.00176263786852
2016-12-14,-0.000395959923295,-0.00807640142739,-0.00506950030103,0.0029422044754,-0.00341409258544
2016-12-15,-0.00791532135512,-0.00444445014,0.000622373772785,-0.00135862454772,-0.00642466172576
2016-12-16,0.00241626761138,-0.00198382232338,-0.0040337475948,-0.00246866885573,-0.00376628525555
2016-12-19,-0.00847049410136,-0.00321926828474,-0.00551041727886,-0.00162911135703,-0.00375120528042
2016-12-20,-0.000607795498879,-0.00322271231562,-0.00335329724476,-0.000332837924361,-0.00167051702738
2016-12-21,-0.00330641672338,-0.00322617776692,-0.00566506898031,-0.00214399211109,-0.00323933362961
2016-12-22,-0.00679836498657,-0.00824827328324,-0.0102532412857,-0.00511901732534,-0.00765616446733
2016-12-23,-0.00382055667475,-0.000723842531443,-0.00131788617,0.00072268024087,-0.0024841260165
2016-12-27,0.00511046668696,0.000525461975485,0.000659414799884,0.00453216210008,0.00369218178093
2016-12-28,0.00433607484008,-0.000734477303922,0.00085256784223,0.0066281077452,0.00713194115087
2016-12-29,-0.00316206781971,-0.00198382232338,-0.00379131222144,0.000688606873155,-0.00337015092373
2016-12-30,-0.00290815560069,-0.00574245397002,-0.00559414038435,-0.000203163363039,-0.00327276624739
